,account_id,games,wins,pos_1_num,pos_2_num,pos_3_num,pos_4_num,pos_5_num,last_hits,denies,kills,deaths,assists,Unnamed: 0,name,estimate_mmr,solo_competetive_rank,leaderboard_rank,calculated_position
550,114500675,57,28,0,0,0,17,40,30.614035087719298,2.982456140350877,2.9473684210526314,5.666666666666667,13.105263157894736,783,Nikolica,6551.0,7016.0,413.0,5.0
1285,21289303,56,31,22,31,2,1,0,271.60714285714283,15.625,7.107142857142857,3.375,8.285714285714286,42,Black^,6519.0,,169.0,2.0
822,133084797,56,27,0,1,4,37,14,64.66071428571429,3.3035714285714284,2.9464285714285716,5.357142857142857,11.535714285714286,1059,V1va,6529.0,6752.0,,4.0
698,95727214,56,35,1,25,26,4,0,223.53571428571428,8.857142857142858,6.839285714285714,4.142857142857143,13.357142857142858,457,Papatooty,5610.0,2486.0,230.0,3.0
1072,105040222,56,21,0,0,4,43,9,60.232142857142854,2.7857142857142856,3.6964285714285716,7.089285714285714,12.017857142857142,626,killomancer,6037.0,,802.0,4.0
29,134513080,55,15,0,1,1,42,11,57.527272727272724,4.181818181818182,2.6,8.290909090909091,12.4,1073,DoublA,5313.0,5466.0,574.0,4.0
1514,874703421,55,33,46,8,0,1,0,296.6363636363636,12.418181818181818,9.327272727272728,3.890909090909091,9.727272727272727,2328,coblack,6088.0,,68.0,1.0
1368,250306295,55,20,0,0,0,40,15,49.09090909090909,4.0,2.7818181818181817,5.509090909090909,10.89090909090909,2575,SoulEater,6119.0,5398.0,205.0,4.0
1776,79002648,54,35,0,1,3,17,33,50.907407407407405,2.5925925925925926,2.7222222222222223,5.444444444444445,15.555555555555555,214,ParasiteTM,5000.0,6107.0,190.0,5.0
634,168798737,54,24,2,12,37,2,1,175.57407407407408,10.296296296296296,4.666666666666667,5.592592592592593,11.037037037037036,1397,XiaoU,6372.0,6004.0,94.0,3.0
327,103126502,54,19,3,12,28,10,1,149.8148148148148,9.462962962962964,3.5555555555555554,6.407407407407407,10.555555555555555,590,Nj,6189.0,6577.0,35.0,3.0
100,477070996,54,26,0,3,4,18,29,67.51851851851852,3.0185185185185186,2.7777777777777777,6.37037037037037,12.87037037037037,2274,mavis,5745.0,,315.0,5.0
1717,185202677,54,26,41,12,1,0,0,276.5,15.75925925925926,7.685185185185185,3.6666666666666665,7.37037037037037,2552,Kōtarō,6328.0,7953.0,4.0,1.0
1408,175104556,54,25,6,30,17,1,0,198.61111111111111,6.074074074074074,6.888888888888889,4.518518518518518,11.407407407407407,1453,Migi,5815.0,,24.0,2.0
323,403084705,54,28,1,2,3,32,16,67.14814814814815,3.5925925925925926,3.4074074074074074,6.296296296296297,13.092592592592593,2195,Wdr,5948.0,4705.0,164.0,4.0
734,140095766,54,26,0,0,1,4,49,32.74074074074074,2.259259259259259,2.6481481481481484,7.148148148148148,15.092592592592593,1159,Rain,5973.0,5696.0,76.0,5.0
735,62533910,53,20,42,10,0,0,1,332.8490566037736,10.584905660377359,6.943396226415095,3.811320754716981,8.150943396226415,160,Exotic_Deer,6815.0,7963.0,304.0,1.0
1517,308570784,53,17,0,7,37,9,0,147.0188679245283,5.264150943396227,3.849056603773585,6.264150943396227,11.528301886792454,1951,H.God,6312.0,,,3.0
1601,133066657,53,25,9,35,8,0,1,211.0,8.81132075471698,8.547169811320755,3.792452830188679,11.132075471698114,1058,Tala,5627.0,6407.0,223.0,2.0
630,1138108910,53,31,0,3,4,31,15,69.64150943396227,5.09433962264151,4.169811320754717,5.849056603773585,15.716981132075471,2440,Crow,6456.0,,,4.0
755,1138635322,53,31,2,11,32,4,4,186.64150943396226,9.433962264150944,5.320754716981132,5.566037735849057,13.132075471698114,2444,Gremlo,6456.0,,,3.0
1221,4281729,52,19,0,0,1,11,40,50.07692307692308,3.826923076923077,2.3653846153846154,7.4423076923076925,13.038461538461538,7,syndereN,6179.0,,476.0,5.0
1708,191362875,52,16,30,16,5,1,0,297.71153846153845,11.788461538461538,6.288461538461538,4.961538461538462,9.5,1567,Speeed,5732.0,6293.0,108.0,1.0
997,100483784,52,26,26,18,2,4,2,233.42307692307693,9.961538461538462,6.75,3.9423076923076925,9.326923076923077,518,runec,6441.0,7817.0,294.0,1.0
94,336692823,52,23,23,15,13,0,1,282.0192307692308,16.76923076923077,6.153846153846154,5.403846153846154,9.903846153846153,2018,左手烟神,5527.0,,644.0,1.0
308,293246084,52,27,0,0,0,2,50,24.73076923076923,1.5769230769230769,2.019230769230769,5.269230769230769,9.73076923076923,1914,Bonuspower,6472.0,,438.0,5.0
112,98961223,52,16,1,1,2,5,43,43.63461538461539,3.173076923076923,2.75,6.980769230769231,10.711538461538462,496,albinozebra1,4817.0,4593.0,228.0,5.0
779,109163420,51,24,7,9,15,5,15,175.27450980392157,10.843137254901961,4.509803921568627,5.9411764705882355,12.607843137254902,690,Welp,5423.0,,8.0,3.0
177,40209325,51,19,3,11,35,2,0,203.9607843137255,8.0,3.8627450980392157,4.686274509803922,10.019607843137255,87,jonassomfan,6605.0,,414.0,3.0
1056,137676707,51,24,11,28,8,2,2,257.4313725490196,11.03921568627451,7.176470588235294,3.196078431372549,10.92156862745098,1127,P1,5018.0,,83.0,2.0
1158,1138610285,51,29,45,5,1,0,0,405.70588235294116,8.647058823529411,7.588235294117647,3.549019607843137,9.901960784313726,2443,Pale Horse,6284.0,,,1.0
584,1138370259,51,31,5,32,13,0,1,237.8235294117647,7.862745098039215,8.019607843137255,4.588235294117647,12.431372549019608,2442,Canus Vulpus,6454.0,,,2.0
1699,874542740,51,20,19,24,8,0,0,257.84313725490193,7.450980392156863,7.588235294117647,4.450980392156863,9.196078431372548,2327,Yellow Flash,5978.0,,439.0,2.0
1365,181886654,51,35,19,29,3,0,0,250.11764705882354,9.392156862745098,8.72549019607843,3.392156862745098,9.92156862745098,1500,Xenon,5591.0,6304.0,216.0,2.0
1049,106088167,51,30,0,0,0,9,42,38.96078431372549,2.176470588235294,3.6862745098039214,8.156862745098039,15.549019607843137,644,Caxa,5520.0,5791.0,958.0,5.0
1044,126469785,50,18,7,5,1,31,6,116.94,4.02,3.8,5.74,8.92,993,Szabo666,6001.0,6128.0,137.0,4.0
505,425075046,50,20,0,1,3,17,29,39.64,2.88,3.32,5.14,12.3,2232,@iSonic,5274.0,,1231.0,5.0
1570,136146286,50,13,17,27,6,0,0,200.44,7.24,6.66,5.48,8.16,1097,Enraptured ,5839.0,6672.0,237.0,2.0
474,119939006,50,29,8,32,9,1,0,218.9,11.26,6.72,3.66,9.12,893,Yabyooo,6651.0,7587.0,,2.0
1080,163564052,50,26,0,0,0,8,42,36.3,3.22,1.98,5.36,11.02,2538,Sign,6691.0,6382.0,114.0,5.0
640,12692042,50,29,0,0,3,20,27,64.34,3.12,3.0,6.56,12.88,25,Accell,6076.0,5404.0,462.0,5.0
1042,361612884,50,13,12,20,17,0,1,219.2,6.64,4.72,4.58,5.76,2093,梅利奥达斯,6168.0,6156.0,29.0,2.0
434,372022646,50,32,1,0,1,37,11,53.86,4.22,3.58,6.66,14.32,2603,Ramley,5892.0,4968.0,180.0,4.0
916,87113040,49,22,0,0,2,28,19,46.12244897959184,5.285714285714286,3.2653061224489797,7.081632653061225,13.73469387755102,2461,crush3x,5907.0,6106.0,510.0,4.0
803,177648913,49,19,34,11,4,0,0,389.9183673469388,16.571428571428573,6.0,3.142857142857143,7.346938775510204,1468,ritsu,7134.0,7804.0,22.0,1.0
433,70917469,49,21,0,0,0,11,38,48.285714285714285,3.0,2.1020408163265305,7.244897959183674,11.857142857142858,188,dSa,5748.0,5598.0,964.0,5.0
1385,98885811,49,17,30,14,5,0,0,276.0612244897959,9.816326530612244,7.530612244897959,5.224489795918367,9.53061224489796,494,lowskill,6270.0,6615.0,142.0,1.0
1303,385243792,49,25,0,0,0,9,40,43.87755102040816,1.3265306122448979,2.5306122448979593,7.244897959183674,12.53061224489796,2154,桃,6123.0,,,5.0
105,179603165,48,17,2,7,27,12,0,149.6875,5.708333333333333,4.166666666666667,6.25,12.020833333333334,1487,59,5741.0,6769.0,242.0,3.0
978,183910760,48,23,0,6,35,5,2,137.29166666666666,9.020833333333334,5.25,7.083333333333333,13.1875,1516,Raxus,5542.0,,922.0,3.0
197,171347136,48,19,27,16,4,0,1,259.8541666666667,9.479166666666666,5.6875,4.833333333333333,7.729166666666667,1420,player,6326.0,7659.0,283.0,1.0
90,119866878,47,18,0,1,4,38,4,92.72340425531915,3.5319148936170213,4.0638297872340425,6.723404255319149,12.361702127659575,891,AAHard,5506.0,6349.0,240.0,4.0
958,125288392,47,18,0,0,1,18,28,49.40425531914894,1.4042553191489362,3.234042553191489,6.787234042553192,11.51063829787234,974,deltaaman,4524.0,3668.0,1386.0,5.0
702,179154584,47,27,6,28,12,1,0,202.2127659574468,8.51063829787234,5.9787234042553195,4.0638297872340425,10.51063829787234,1481,N e a r `,4818.0,,256.0,2.0
1689,114259385,47,15,1,8,37,1,0,159.9787234042553,7.404255319148936,4.1063829787234045,5.48936170212766,10.361702127659575,775,quebe,5808.0,5981.0,164.0,3.0
780,7910302,47,31,0,0,0,6,41,47.765957446808514,2.4680851063829787,3.5106382978723403,5.9361702127659575,14.74468085106383,12,pandaego,5909.0,6766.0,276.0,5.0
1590,93712171,47,13,0,0,0,6,41,50.212765957446805,3.3617021276595747,2.2127659574468086,8.212765957446809,12.127659574468085,437,NS,5034.0,,2742.0,5.0
1407,30237211,46,18,4,11,20,7,4,144.95652173913044,7.956521739130435,3.5,4.6521739130434785,11.782608695652174,61,BuLba,7086.0,7640.0,198.0,3.0
486,97067110,46,23,0,0,1,40,5,50.41304347826087,3.9347826086956523,3.3043478260869565,5.413043478260869,13.804347826086957,473,Rakuzan,5946.0,5885.0,742.0,4.0
1403,94036444,46,19,0,1,14,29,2,106.67391304347827,4.8478260869565215,3.3260869565217392,4.956521739130435,10.891304347826088,442,pika2,5302.0,,,4.0
1313,115464954,46,24,0,0,2,30,14,58.08695652173913,4.673913043478261,4.108695652173913,5.456521739130435,15.043478260869565,804,dEsire,6419.0,,141.0,4.0
1126,182439266,46,18,0,1,7,25,13,79.5,4.021739130434782,3.369565217391304,5.521739130434782,12.26086956521739,1505,86,5528.0,6978.0,360.0,4.0
1563,97676580,46,30,9,33,3,0,1,259.69565217391306,10.565217391304348,7.934782608695652,3.9782608695652173,11.847826086956522,482,Neqroman,6540.0,7591.0,227.0,2.0
1615,116453423,46,27,32,12,2,0,0,250.1304347826087,11.304347826086957,8.26086956521739,3.1739130434782608,9.021739130434783,819,Firestorm,6087.0,6406.0,800.0,1.0
328,314480111,45,17,26,16,2,1,0,277.93333333333334,14.755555555555556,5.466666666666667,4.4222222222222225,7.644444444444445,1966,Parker,4310.0,3321.0,505.0,1.0
1562,79818006,45,17,0,0,0,25,20,53.86666666666667,3.1777777777777776,2.4,6.022222222222222,11.666666666666666,220,Justus,5945.0,7472.0,273.0,4.0
855,160119017,44,18,24,15,5,0,0,266.4318181818182,10.522727272727273,8.431818181818182,3.7954545454545454,9.204545454545455,1316,Fayde,5715.0,5518.0,85.0,1.0
102,39749294,44,19,0,0,1,9,34,48.20454545454545,3.2045454545454546,2.4545454545454546,5.681818181818182,11.045454545454545,85,Okcya,7086.0,7390.0,607.0,5.0
788,1138242584,44,26,0,1,3,9,31,57.61363636363637,2.8863636363636362,2.9545454545454546,7.363636363636363,13.818181818181818,2441,G.O.A.T.,6541.0,,,5.0
70,72156367,43,17,0,0,1,26,16,61.0,4.186046511627907,2.953488372093023,5.4186046511627906,11.55813953488372,192,ufir,6369.0,7317.0,419.0,4.0
1659,376009596,43,22,0,1,6,32,4,89.3953488372093,5.209302325581396,3.441860465116279,6.744186046511628,12.581395348837209,2133,Emochu,5147.0,,494.0,4.0
54,87360406,43,16,1,4,0,2,36,70.81395348837209,3.0,2.5813953488372094,7.232558139534884,9.395348837209303,334,Jeyo,6009.0,7869.0,177.0,5.0
1538,47508363,43,18,1,0,1,18,23,43.23255813953488,3.046511627906977,2.302325581395349,5.813953488372093,11.13953488372093,115,Womber,5777.0,6958.0,2407.0,5.0
1239,150460055,43,27,0,0,0,7,36,38.93023255813954,2.5348837209302326,2.7209302325581395,7.651162790697675,15.023255813953488,1230,BULL,5332.0,6243.0,847.0,5.0
258,929566860,43,12,30,12,1,0,0,308.74418604651163,9.093023255813954,5.976744186046512,4.162790697674419,8.790697674418604,2392,gyo,5552.0,,30.0,1.0
504,349282655,43,15,2,3,13,21,4,99.88372093023256,6.372093023255814,3.0,6.395348837209302,12.86046511627907,2062,TheDragonFaran,5994.0,6997.0,231.0,4.0
19,105939162,43,19,0,0,0,11,32,49.41860465116279,4.116279069767442,3.1627906976744184,6.4186046511627906,11.930232558139535,641,KaHT,6248.0,7242.0,906.0,5.0
1038,242697694,42,20,3,8,28,3,0,152.0,12.0,4.833333333333333,5.214285714285714,10.166666666666666,1799,kingteka,6792.0,,,3.0
162,144870065,42,21,5,22,14,1,0,208.35714285714286,15.928571428571429,7.404761904761905,4.595238095238095,9.30952380952381,1190,LJSL,5917.0,6794.0,71.0,2.0
186,248941611,42,23,15,21,6,0,0,270.0,13.857142857142858,4.595238095238095,3.380952380952381,6.785714285714286,1820,lover,5546.0,,511.0,2.0
989,126927396,42,21,0,0,0,15,27,49.857142857142854,3.1666666666666665,3.5476190476190474,6.595238095238095,16.142857142857142,996,deihra,6246.0,6132.0,284.0,5.0
628,277064146,42,20,1,4,13,20,4,121.11904761904762,7.5476190476190474,4.285714285714286,6.4523809523809526,12.880952380952381,1868,lawlesshy,6337.0,7506.0,416.0,4.0
1751,67893845,42,15,0,0,0,6,36,48.0,2.880952380952381,2.119047619047619,7.071428571428571,11.80952380952381,177,Koyaanisqatsi,5734.0,5791.0,521.0,5.0
906,185646215,42,19,0,2,4,24,12,66.23809523809524,5.785714285714286,3.238095238095238,5.928571428571429,12.166666666666666,2554,Nov.,5834.0,6627.0,222.0,4.0
108,238028541,41,24,20,17,3,1,0,284.4878048780488,9.341463414634147,7.414634146341464,3.4146341463414633,9.707317073170731,1787,H.Q,5190.0,6145.0,39.0,1.0
1133,1035128290,41,15,7,22,11,0,1,263.1463414634146,10.609756097560975,8.048780487804878,4.878048780487805,10.731707317073171,2425,red2,5341.0,,320.0,2.0
1392,20603135,41,21,11,22,6,0,2,279.2926829268293,8.829268292682928,6.219512195121951,3.268292682926829,9.902439024390244,39,^Cechi,5381.0,6762.0,1016.0,2.0
1367,109469423,41,20,13,19,9,0,0,278.8536585365854,10.560975609756097,6.682926829268292,4.048780487804878,9.853658536585366,693,Mcnas-,5898.0,,1285.0,2.0
1149,187191278,41,13,16,18,4,2,1,225.53658536585365,8.146341463414634,4.902439024390244,4.024390243902439,8.21951219512195,1533,qqqqqqqq,5723.0,6910.0,59.0,2.0
1759,908327644,41,16,26,8,3,0,4,244.5121951219512,7.585365853658536,5.219512195121951,4.365853658536586,8.170731707317072,2368,CeJay,5155.0,,378.0,1.0
1675,322925642,41,21,13,17,11,0,0,269.2439024390244,9.121951219512194,7.439024390243903,3.7804878048780486,11.073170731707316,1996,Denise ,6347.0,6301.0,183.0,2.0
1370,171597637,41,16,12,20,9,0,0,272.9512195121951,11.414634146341463,6.2682926829268295,5.024390243902439,8.658536585365853,1423,Hannah,5587.0,7369.0,1554.0,2.0
123,188024905,41,14,2,6,30,2,1,138.14634146341464,6.097560975609756,3.4390243902439024,5.2439024390243905,7.463414634146342,1542,Dashka,5520.0,6392.0,667.0,3.0
625,349677961,41,18,7,28,4,0,2,217.65853658536585,9.609756097560975,10.341463414634147,4.829268292682927,11.292682926829269,2064,Sim,5078.0,5134.0,4671.0,2.0
4,93159453,40,15,0,7,33,0,0,179.225,10.55,4.3,7.025,8.0,428,Zore,5615.0,4344.0,300.0,3.0
393,101325470,40,19,24,11,5,0,0,300.0,14.525,7.325,3.575,8.675,543,Toy,6394.0,7189.0,142.0,1.0
664,163392533,40,17,20,17,2,1,0,341.225,9.3,6.95,4.025,9.85,1342,Luk,6290.0,8465.0,263.0,1.0
1327,86891646,40,17,18,16,5,1,0,226.525,14.375,7.3,3.225,9.225,314,SHAKING,6456.0,6961.0,634.0,1.0
1533,191458152,40,21,11,21,8,0,0,283.025,16.15,6.175,3.35,10.9,1569,Shanks,6148.0,7770.0,66.0,2.0
797,115750060,40,10,7,5,4,4,20,84.8,6.75,2.5,6.5,9.075,809,Steel-_-Borco,5835.0,5721.0,212.0,5.0
425,65674469,40,20,26,14,0,0,0,365.175,12.025,6.925,3.55,9.725,169,†Rc,6436.0,,460.0,1.0
937,1049542281,40,26,34,5,0,0,1,289.875,9.45,6.3,2.675,9.65,2432,Bell,6093.0,,346.0,1.0
1758,163412639,40,15,0,1,28,10,1,143.65,5.225,1.85,5.3,10.375,1343,bowbowbow,7430.0,8154.0,381.0,3.0
991,98878010,39,20,0,5,28,6,0,141.17948717948718,11.64102564102564,2.8205128205128207,4.948717948717949,10.307692307692308,493,Escaper,5787.0,6981.0,320.0,3.0
382,118626850,39,19,31,4,2,0,2,355.15384615384613,10.923076923076923,8.461538461538462,3.41025641025641,9.076923076923077,873,NekoGOD,5855.0,5290.0,390.0,1.0
549,71869498,39,20,0,0,1,33,5,45.56410256410256,2.769230769230769,2.717948717948718,6.871794871794871,13.717948717948717,191,Luft,6448.0,8085.0,529.0,4.0
588,443590438,38,12,1,5,5,17,10,64.63157894736842,6.078947368421052,3.3157894736842106,7.078947368421052,10.763157894736842,2252,Alohaa,6194.0,,,4.0
1064,115460159,38,13,0,2,36,0,0,156.6315789473684,8.631578947368421,4.2631578947368425,5.605263157894737,11.342105263157896,803,Dimitryk,6448.0,7081.0,535.0,3.0
475,84385735,38,17,0,0,3,35,0,55.21052631578947,2.3157894736842106,4.315789473684211,6.394736842105263,12.368421052631579,248,Kyzko,6005.0,6011.0,825.0,4.0
357,112531417,38,26,0,0,0,2,36,38.8421052631579,3.8421052631578947,2.526315789473684,5.2105263157894735,13.447368421052632,738,Abeng-,6750.0,7380.0,215.0,5.0
1589,868118310,38,15,0,0,0,3,35,28.842105263157894,3.789473684210526,1.8157894736842106,7.421052631578948,12.789473684210526,2317,nthh,4735.0,,4288.0,5.0
79,141690233,38,10,10,22,4,1,1,222.05263157894737,14.921052631578947,6.131578947368421,4.684210526315789,7.2894736842105265,1171,canceL^^,7284.0,9380.0,554.0,2.0
171,202148694,38,12,0,1,2,8,27,40.05263157894737,2.3684210526315788,2.473684210526316,6.2894736842105265,10.736842105263158,1647,qAzer,5821.0,7359.0,611.0,5.0
1724,89782335,37,9,1,8,21,7,0,148.21621621621622,11.054054054054054,4.135135135135135,6.54054054054054,10.783783783783784,375,Dread,5305.0,5675.0,1348.0,3.0
455,111189717,37,18,1,11,23,2,0,172.8108108108108,9.837837837837839,3.8378378378378377,4.513513513513513,10.08108108108108,722,剑来！,6204.0,7143.0,104.0,3.0
770,112669497,37,12,0,0,2,16,19,49.86486486486486,2.8378378378378377,3.4324324324324325,7.675675675675675,10.0,741,GOD_Z,5790.0,6568.0,486.0,5.0
1721,110819366,37,15,13,22,2,0,0,281.3243243243243,8.594594594594595,6.8108108108108105,3.7027027027027026,7.972972972972973,714,not enough,6507.0,7493.0,130.0,2.0
226,108203659,37,15,8,28,1,0,0,272.5945945945946,7.243243243243243,9.35135135135135,5.108108108108108,11.35135135135135,680,Rusy,5255.0,4665.0,270.0,2.0
1454,29517189,37,17,2,1,32,1,1,135.27027027027026,7.243243243243243,3.7027027027027026,4.405405405405405,11.135135135135135,59,GreedoT1,6001.0,,351.0,3.0
295,158897083,37,18,25,11,0,0,1,272.8378378378378,7.405405405405405,7.5675675675675675,3.7027027027027026,7.486486486486487,1308,Megabauss,5998.0,4734.0,532.0,1.0
536,168829831,37,16,1,0,0,8,28,22.35135135135135,1.4594594594594594,2.189189189189189,5.081081081081081,10.08108108108108,1398,egg,6241.0,7059.0,83.0,5.0
1312,104749803,37,17,13,14,7,3,0,189.56756756756758,11.64864864864865,7.054054054054054,4.351351351351352,9.702702702702704,2484,Miroslaw,6689.0,6500.0,249.0,2.0
1186,221532774,37,16,1,7,28,0,1,191.48648648648648,8.243243243243244,5.783783783783784,4.945945945945946,12.891891891891891,1731,kur0patbI4,5929.0,5170.0,504.0,3.0
330,927241725,36,15,0,1,7,22,6,78.41666666666667,3.5833333333333335,3.0833333333333335,5.861111111111111,9.722222222222221,2389,Leaf,6282.0,,580.0,4.0
1597,402485097,36,19,13,17,4,2,0,215.88888888888889,9.916666666666666,7.222222222222222,3.8055555555555554,10.555555555555555,2192,Lirik,5674.0,,497.0,2.0
120,153749549,36,22,3,2,6,24,1,93.88888888888889,3.8333333333333335,3.3055555555555554,4.638888888888889,12.972222222222221,1265,xRag,6573.0,7928.0,181.0,4.0
611,136980762,36,13,0,0,0,0,36,27.416666666666668,1.4444444444444444,2.3055555555555554,6.583333333333333,11.777777777777779,1113,Fantasy,6578.0,6216.0,140.0,5.0
1742,87357803,36,17,28,5,3,0,0,286.19444444444446,8.222222222222221,6.972222222222222,3.1944444444444446,8.305555555555555,333,Zoimotoboy,5165.0,5193.0,409.0,1.0
1431,885744601,36,18,4,2,5,22,3,75.19444444444444,6.5,4.722222222222222,4.666666666666667,11.222222222222221,2341,S>S?S,6036.0,,590.0,4.0
237,40144634,36,15,8,8,4,10,6,146.86111111111111,6.555555555555555,7.25,7.194444444444445,13.805555555555555,2447,snorpie,6159.0,6991.0,810.0,4.0
260,103354522,35,23,0,0,1,30,4,84.34285714285714,3.4571428571428573,3.5714285714285716,6.285714285714286,15.028571428571428,595,marlin``,6296.0,7515.0,355.0,4.0
620,179284293,35,9,0,0,0,4,31,40.22857142857143,1.457142857142857,2.6285714285714286,6.9714285714285715,12.17142857142857,1483,Guré Léiman,4841.0,,930.0,5.0
1668,165213126,35,17,0,0,0,8,27,41.857142857142854,3.2285714285714286,3.0285714285714285,6.114285714285714,13.142857142857142,1360,sh,5277.0,,1057.0,5.0
1536,165571447,35,17,0,4,30,1,0,149.34285714285716,7.257142857142857,5.0285714285714285,7.685714285714286,14.0,1364,arteezys bastard,6101.0,6008.0,333.0,3.0
1024,288081116,35,19,0,8,26,1,0,176.0,11.485714285714286,4.714285714285714,5.4,11.6,1892,nAn,6324.0,6134.0,78.0,3.0
873,274709016,35,16,6,6,21,2,0,166.54285714285714,8.571428571428571,5.0,5.8,9.742857142857142,1864,SOUTHSIDEboi,5421.0,,300.0,3.0
1784,97975407,35,18,0,4,13,17,1,96.08571428571429,3.657142857142857,2.3714285714285714,6.257142857142857,11.314285714285715,485,Panthera,5311.0,,62.0,4.0
286,480154377,35,13,1,10,21,2,1,148.28571428571428,5.742857142857143,2.942857142857143,4.885714285714286,9.0,2278,POLKOVNIK MAMONTOV,5611.0,,614.0,3.0
267,413339999,35,18,0,4,31,0,0,181.31428571428572,4.714285714285714,4.628571428571429,6.457142857142857,12.742857142857142,2215,Lissex,5501.0,,439.0,3.0
900,279460864,35,20,1,0,0,24,10,58.94285714285714,3.6,4.228571428571429,7.228571428571429,14.571428571428571,1879,sunset,4919.0,2385.0,223.0,4.0
806,205239629,35,15,1,1,10,23,0,104.57142857142857,5.885714285714286,4.685714285714286,5.514285714285714,13.542857142857143,1664,SangSang,6701.0,7554.0,264.0,4.0
528,93954809,35,16,23,9,3,0,0,234.02857142857144,10.371428571428572,8.914285714285715,3.942857142857143,9.4,440,Stizer,5794.0,5849.0,638.0,1.0
971,423215277,35,22,1,9,18,3,4,138.97142857142856,8.257142857142858,4.6571428571428575,5.3428571428571425,10.914285714285715,2227,LG,4797.0,,2660.0,3.0
1399,160391554,35,12,0,0,3,10,22,45.4,2.6857142857142855,2.1142857142857143,7.285714285714286,12.371428571428572,1319,Negga,4940.0,,454.0,5.0
1339,217472313,34,18,0,0,0,4,30,28.647058823529413,2.1470588235294117,3.2941176470588234,6.794117647058823,12.735294117647058,1709,Xakoda,6061.0,5527.0,281.0,5.0
1833,94338967,34,15,2,10,22,0,0,188.26470588235293,8.0,4.529411764705882,3.6470588235294117,11.0,2475,DkPhobos,6787.0,6075.0,,3.0
500,57516313,34,11,0,0,0,4,30,41.73529411764706,1.8529411764705883,2.264705882352941,7.117647058823529,13.0,2452,eL lisash,6270.0,7237.0,1099.0,5.0
37,117015167,34,16,0,0,0,22,12,60.970588235294116,4.088235294117647,2.676470588235294,6.235294117647059,14.058823529411764,837,Pablo,7004.0,6888.0,301.0,4.0
1412,230580807,34,9,10,19,5,0,0,255.7941176470588,6.4411764705882355,5.794117647058823,4.970588235294118,8.882352941176471,1763,Kitzz,5636.0,,32.0,2.0
1363,122347180,34,15,15,17,2,0,0,222.14705882352942,14.147058823529411,7.323529411764706,2.4411764705882355,8.558823529411764,929,Ched,5960.0,7296.0,101.0,2.0
629,180890083,33,24,2,4,24,3,0,123.36363636363636,6.909090909090909,4.818181818181818,5.090909090909091,14.696969696969697,1496,ScarFace,5014.0,5106.0,944.0,3.0
